FRE4,GO:0046872
FRE4,GO:0052851
PUL4,GO:0046872
YNR064C,GO:0016787
YNR064C,GO:0052689
DSE4,GO:0016787
SEN2,GO:0000213
SEN2,GO:0000213
SEN2,GO:0000213
NOG2,GO:0005525
DUS1,GO:0102263
YRF1-6,GO:0016787
PDR18,GO:0005524
YNR071C,GO:0016853
DUS1,GO:0016491
CWC24,GO:0003677
CWC24,GO:0046872
YRF1-6,GO:0000166
YRF1-6,GO:0003678
YRF1-6,GO:0004386
YRF1-6,GO:0005524
DSE4,GO:0052862
DSE4,GO:0016798
DSE4,GO:0052861
PDR18,GO:0000166
SEC2,GO:0005085
ETP1,GO:0008270
YAP3,GO:0003700
YAP3,GO:0003700
SNX4,GO:0035091
SNX4,GO:0035091
SNO2,GO:0016787
SNO2,GO:0016829
SNZ2,GO:0016829
GLG2,GO:0016757
SNZ2,GO:0036381
SNO2,GO:0004359
SNO2,GO:0036381
CUS2,GO:0003723
GOR1,GO:0047964
RPL14B,GO:0003723
GOR1,GO:0016491
FOL1,GO:0004150
FOL1,GO:0004156
FOL1,GO:0005524
FOL1,GO:0016301
FOL1,GO:0016740
FOL1,GO:0000166
FOL1,GO:0003824
TCD1,GO:0008641
NEM1,GO:0016791
FOL1,GO:0003848
CRS1,GO:0004812
CRS1,GO:0004817
YIL171W,GO:0022857
TDA3,GO:0016491
GIS2,GO:0046872
FOL1,GO:0016829
FOL1,GO:0046872
CRS1,GO:0005524
CRS1,GO:0016874
CRS1,GO:0046872
CRS1,GO:0000166
JJJ1,GO:0046872
ALG9,GO:0052926
CSL4,GO:0003723
ATG4,GO:0008233
ALG9,GO:0000030
ATG4,GO:0008234
ATG4,GO:0016787
ALG9,GO:0016757
ALG9,GO:0016740
ALG9,GO:0052918
RHO5,GO:0000166
UBP10,GO:0004843
UBP10,GO:0008234
UBP10,GO:0008233
UBP10,GO:0016787
PBR1,GO:0016491
RHO5,GO:0005525
DUG3,GO:0016740
NOP13,GO:0003723
FMP41,GO:0016787
FMP41,GO:0046872
RIA1,GO:0000166
RIA1,GO:0016787
CBK1,GO:0000166
RIA1,GO:0005525
CBK1,GO:0004674
PGA1,GO:0016757
LSM7,GO:0003723
TAD2,GO:0003824
TAD2,GO:0008270
TAD2,GO:0016787
CBK1,GO:0004674
CBK1,GO:0005524
CBK1,GO:0016301
CBK1,GO:0016740
PGA1,GO:0016740
CUZ1,GO:0046872
YHI9,GO:0003824
RRM3,GO:0003678
RRM3,GO:0003678
RRM3,GO:0005524
MIP6,GO:0003676
YHR022C,GO:0003924
YHR022C,GO:0005525
RPN1,GO:0030234
AAH1,GO:0000034
KRE33,GO:0016746
NRK1,GO:0000166
NRK1,GO:0005524
BNR1,GO:0003779
AAH1,GO:0016787
AAH1,GO:0046872
KRE33,GO:0000166
RRM3,GO:0051880
UBP7,GO:0004843
AAH1,GO:0000034
KRE33,GO:0005524
RRM3,GO:0043139
HXT12,GO:0022857
HXT12,GO:0022857
HXT12,GO:0022857
HXT12,GO:0022857
SOA1,GO:0022857
SOA1,GO:0022857
KRE33,GO:0016740
ERC1,GO:0015297
NRK1,GO:0046872
NMA111,GO:0008233
NRK1,GO:0050262
NAF1,GO:0003723
NMA111,GO:0008236
NMA111,GO:0016787
TEP1,GO:0016314
TEP1,GO:0016787
ESBP6,GO:0015293
NRK1,GO:0016301
NRK1,GO:0016740
ERC1,GO:0042910
ERC1,GO:0042910
NOP15,GO:0003723
RRD1,GO:0019211
RRD1,GO:0019211
DMA2,GO:0016740
DMA2,GO:0046872
APP1,GO:0008195
RNH201,GO:0004519
YNL092W,GO:0008168
YNL092W,GO:0016740
YNL092W,GO:0030735
APJ1,GO:0046872
RNH201,GO:0004518
RNH201,GO:0004523
RNH201,GO:0016787
RNH201,GO:0046872
NEL1,GO:0008270
APP1,GO:0016787
MTQ1,GO:0102559
OCA2,GO:0016787
ALG11,GO:0004377
ALG11,GO:0016740
ALG11,GO:0016757
MTQ1,GO:0008168
MTQ1,GO:0016740
YNL040W,GO:0046872
ZIM17,GO:0008270
GPI15,GO:0016740
SIW14,GO:0004721
SIW14,GO:0008486
SIW14,GO:0016787
GPI15,GO:0016757
SIW14,GO:0052840
GPI15,GO:0017176
KTR5,GO:0016757
CRZ1,GO:0003677
EFM6,GO:0008168
HDA1,GO:0004407
HDA1,GO:0016787
GPM1,GO:0004619
GPM1,GO:0016868
SIW14,GO:0052842
EFM6,GO:0016740
FAP1,GO:0046872
RCM1,GO:0003723
RCM1,GO:0016740
RCM1,GO:0008168
ARK1,GO:0000166
ARK1,GO:0004674
ARK1,GO:0005524
ARK1,GO:0016301
ARK1,GO:0004674
KTR5,GO:0016740
CRZ1,GO:0046872
HEF3,GO:0003723
HEF3,GO:0016787
IDP3,GO:0046872
ASI3,GO:0046872
PYP1,GO:0016787
PYP1,GO:0046872
PYP1,GO:0050286
IDP3,GO:0004450
IDP3,GO:0016491
SUB1,GO:0003677
RSC30,GO:0008270
RSC30,GO:0008270
MED6,GO:0003712
MED6,GO:0003712
PAN6,GO:0004592
ARK1,GO:0016740
HEF3,GO:0003746
HEF3,GO:0000166
HEF3,GO:0005524
ALD3,GO:0016491
MRPS18,GO:0003735
MRPS18,GO:0003735
ADE16,GO:0003937
ADE16,GO:0004643
ASI1,GO:0046872
ALD3,GO:0043878
ADE16,GO:0016740
ADE16,GO:0016787
KTR6,GO:0016740
KTR6,GO:0016757
ALD3,GO:0004029
ALD6,GO:0016491
ALD6,GO:0033721
HTD2,GO:0019171
ADE16,GO:0003824
MPS1,GO:0004674
MPS1,GO:0016740
ERG5,GO:0016491
ERG5,GO:0046872
ORC1,GO:0046872
ALO1,GO:0003885
MOT3,GO:0046872
ALO1,GO:0016491
MPS1,GO:0004708
ORC1,GO:0000166
ORC1,GO:0003677
ORC1,GO:0005524
VPS9,GO:0043130
RRP4,GO:0003723
RRP4,GO:0003723
TRM5,GO:0009019
MPS1,GO:0000166
MPS1,GO:0005524
MPS1,GO:0016301
DAK1,GO:0004371
RPC17,GO:0000166
ORC3,GO:0003677
DAK1,GO:0005524
DAK1,GO:0016301
ORC4,GO:0003677
DAK1,GO:0016740
DAK1,GO:0050354
ERG13,GO:0004421
ERG13,GO:0016740
DAK1,GO:0000166
TRM5,GO:0009019
DNM1,GO:0000166
CLC1,GO:0005198
TGL2,GO:0016787
DNM1,GO:0005525
DNM1,GO:0016787
UFD2,GO:0016740
NOP9,GO:0003723
NOP9,GO:0003723
CCT8,GO:0005524
CCT8,GO:0005524
CCT8,GO:0005524
CCT8,GO:0051082
CCT8,GO:0051082
TGL2,GO:0004806
SMX3,GO:0005634
PPE1,GO:0051723
LSM3,GO:0003723
SMX3,GO:0005634
SMX3,GO:0005681
REX2,GO:0004518
REX2,GO:0004527
REX2,GO:0016787
SMX3,GO:0003723
SMX3,GO:0006397
SMX3,GO:0005737
SMX3,GO:0005737
TMA108,GO:0008237
TMA108,GO:0008270
PRO2,GO:0004350
PRO2,GO:0016491
SMX3,GO:0008380
TIM8,GO:0046872
OLI1,GO:0008289
GPI10,GO:0000026
ACT1,GO:0000166
HHT1,GO:0003677
GPI10,GO:0000026
HHT2,GO:0003677
NMD2,GO:0003723
ACT1,GO:0005524
GPI18,GO:0000009
GPI18,GO:0000009
ADE12,GO:0000166
GEP4,GO:0008962
GEP4,GO:0008962
ADE12,GO:0004019
ADE12,GO:0005525
ADE12,GO:0016874
ADE12,GO:0046872
YAT1,GO:0004092
YAT1,GO:0016740
YAT1,GO:0016746
TIM10,GO:0046872
YPT35,GO:0032266
TRR2,GO:0016491
TRR2,GO:0016491
IRC3,GO:0000403
IRC3,GO:0061749
CTM1,GO:0000277
TMA20,GO:0003723
ASG1,GO:0008270
ASG1,GO:0008270
ASG1,GO:0008270
CTR9,GO:0003677
GPD1,GO:0004367
GPD1,GO:0016491
MVB12,GO:0043130
GPI14,GO:0004376
SEN1,GO:0000166
SEN1,GO:0004386
SEN1,GO:0005524
SEN1,GO:0016787
APE4,GO:0004177
APE4,GO:0004177
APE4,GO:0008270
GPI14,GO:0051751
GTR1,GO:0000166
GTR1,GO:0005525
BET4,GO:0004659
BET4,GO:0004663
TPS1,GO:0016757
SLT2,GO:0000166
SLT2,GO:0004674
TMA22,GO:0003743
TMA22,GO:0003743
TMA22,GO:0003743
UBP2,GO:0004843
UBP2,GO:0008233
UBP2,GO:0008234
UBP2,GO:0016787
UBP3,GO:0004843
UBP3,GO:0008233
UBP3,GO:0008234
UBP3,GO:0016787
QDR2,GO:0022857
QDR2,GO:0022857
QDR2,GO:0022857
QDR1,GO:0022857
QDR1,GO:0022857
BTN2,GO:0140311
FOX2,GO:0003824
FOX2,GO:0016491
FOX2,GO:0016829
HIS4,GO:0016616
HIS4,GO:0016616
AAC1,GO:0005471
MET14,GO:0000166
MET14,GO:0004020
MET14,GO:0005524
MET14,GO:0016301
MET14,GO:0016740
FOX2,GO:0016853
YVH1,GO:0004721
YVH1,GO:0004725
YVH1,GO:0016787
YVH1,GO:0016791
SMD1,GO:0003723
ABF2,GO:0003677
ADA2,GO:0046872
TBF1,GO:0003677
NDT80,GO:0003677
NDT80,GO:0003700
NDT80,GO:0003700
ABF2,GO:0003677
POR2,GO:0008308
HAP5,GO:0003677
MEC3,GO:0003677
CUS1,GO:0003723
RNT1,GO:0003723
RNT1,GO:0004518
RNT1,GO:0004519
RNT1,GO:0004525
RNT1,GO:0016787
SDP1,GO:0016791
SDP1,GO:0016791
TRM44,GO:0008168
TRM44,GO:0016740
ARO9,GO:0030170
RMI1,GO:0003677
ECM23,GO:0046872
ARO9,GO:0003824
SEC24,GO:0008270
SEC24,GO:0008270
ULP1,GO:0008233
ULP1,GO:0008234
ULP1,GO:0016787
AAC3,GO:0005471
PET9,GO:0005471
FAS2,GO:0004315
FAS2,GO:0004315
FAS2,GO:0016746
CWC27,GO:0003755
CDC14,GO:0004722
SLU7,GO:0046872
CWC27,GO:0003755
CWC27,GO:0016853
GRX5,GO:0046872
PDR12,GO:0005524
RAT1,GO:0004518
SMP3,GO:0000026
RAT1,GO:0004527
RAT1,GO:0016787
GRX5,GO:0051536
GRX5,GO:0051537
ANB1,GO:0003723
ANB1,GO:0003723
ANB1,GO:0003723
ANB1,GO:0003746
ANB1,GO:0003746
ANB1,GO:0003746
ANB1,GO:0043022
ANB1,GO:0043022
ANB1,GO:0043022
PDR12,GO:0000166
ARL3,GO:0000166
ARL3,GO:0005525
UBP16,GO:0008234
UBP16,GO:0004843
UBP16,GO:0016787
UBP16,GO:0008233
MUK1,GO:0005096
KGD2,GO:0004149
KGD2,GO:0016746
LEE1,GO:0046872
FMP30,GO:0102200
PNG1,GO:0000224
EEB1,GO:0052689
YPL088W,GO:0016491
NOG1,GO:0000166
FMP30,GO:0046872
FMP30,GO:0016787
PNG1,GO:0016787
PNG1,GO:0046872
EEB1,GO:0016740
EEB1,GO:0016787
EEB1,GO:0004026
EEB1,GO:0016746
NOG1,GO:0005525
YDC1,GO:0016787
ELP3,GO:0016746
RNY1,GO:0004519
RNY1,GO:0016829
RNY1,GO:0033897
HOS3,GO:0016787
UBP12,GO:0004843
UBP12,GO:0004843
UBP12,GO:0004843
ELP3,GO:0000049
ELP3,GO:0046872
ELP3,GO:0051536
ELP3,GO:0051539
RNY1,GO:0016787
RNY1,GO:0004518
HOS3,GO:0004407
ELP3,GO:0003723
ELP3,GO:0016740
GDE1,GO:0047389
FRK1,GO:0005524
FRK1,GO:0016301
FRK1,GO:0016740
ESP1,GO:0008234
ESP1,GO:0016787
UBP1,GO:0004843
UBP1,GO:0004843
FRK1,GO:0000166
SPP1,GO:0046872
ESP1,GO:0008233
YAP1801,GO:0005543
YAP1801,GO:0005545
YAP1801,GO:0030276
YPL113C,GO:0016491
FRK1,GO:0004674
FRK1,GO:0004674
GDE1,GO:0016787
ISU1,GO:0046872
ISU1,GO:0051536
ISU1,GO:0051537
FDC1,GO:0016829
FDC1,GO:0016831
FDC1,GO:0046872
COF1,GO:0003779
YDR541C,GO:0016491
SGF11,GO:0046872
POT1,GO:0016746
MET31,GO:0046872
GCD2,GO:0030234
GCD2,GO:0030234
CUP2,GO:0000981
CUP2,GO:0000981
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
RAD53,GO:0004712
BEM3,GO:0005096
CLG1,GO:0016538
REG2,GO:0019888
RGA1,GO:0005096
GIP2,GO:0019888
CKB1,GO:0019887
SSN8,GO:0016538
ERI1,GO:0005095
TSC3,GO:0008047
MET31,GO:0003677
RRP6,GO:0042134
YML133C,GO:0016787
NRG1,GO:0003677
RSC9,GO:0003677
NRG1,GO:0046872
SNO1,GO:0036381
SNO1,GO:0004359
YML133C,GO:0000166
YML133C,GO:0003678
SNO1,GO:0016787
YML131W,GO:0016491
YML133C,GO:0004386
SNO1,GO:0016829
ERO1,GO:0016491
YML133C,GO:0005524
MRP10,GO:0003735
COB,GO:0016491
COB,GO:0016491
COB,GO:0016491
SNZ1,GO:0016829
SNZ1,GO:0036381
HXK2,GO:0005524
HXK2,GO:0005524
HXK2,GO:0005524
HXK2,GO:0005524
HTA1,GO:0003677
HTA1,GO:0003677
SUP35,GO:0005525
SUP35,GO:0005525
SUP35,GO:0005525
TPK3,GO:0004672
TPK3,GO:0004672
ILV5,GO:0004455
ILV5,GO:0004455
QCR2,GO:0046872
URA2,GO:0046872
YMR099C,GO:0016853
YMR099C,GO:0047938
PPR1,GO:0000981
PPR1,GO:0000981
MUB1,GO:0046872
DST1,GO:0008270
RAD2,GO:0003824
RAD2,GO:0016788
SRT1,GO:0016740
ERG12,GO:0004496
DOA4,GO:0004843
DOA4,GO:0004843
MTG1,GO:0000166
MTG1,GO:0005525
PDE2,GO:0004114
PDE2,GO:0004114
ADE3,GO:0004329
HSP42,GO:0140311
NUC1,GO:0003676
NUC1,GO:0003676
NUC1,GO:0003676
HEM1,GO:0003870
HEM1,GO:0016740
RPS22A,GO:0003735
RPS22A,GO:0003735
YLR157C-B,GO:0003676
YPR158C-D,GO:0003676
YLR410W-B,GO:0003723
ECM32,GO:0004386
YME1,GO:0004176
YME1,GO:0004176
YME1,GO:0004176
PIR3,GO:0005199
RLI1,GO:0005524
NGL3,GO:0004527
NGL3,GO:0016787
ECM5,GO:0046872
CTL1,GO:0016787
RLI1,GO:0000166
RLI1,GO:0003743
RSM10,GO:0003735
NGL3,GO:0004518
CTL1,GO:0004651
MRPS17,GO:0003723
FCP1,GO:0004721
ZWF1,GO:0004345
ZWF1,GO:0004345
HMG2,GO:0004420
HMG2,GO:0004420
HMG2,GO:0004420
HMG2,GO:0004420
HMG2,GO:0004420
HMG2,GO:0016616
UNG1,GO:0004844
SOL3,GO:0017057
DNA2,GO:0017108
MRPS17,GO:0019843
CNS1,GO:0051879
NGL2,GO:0004518
NGL2,GO:0004527
NGL2,GO:0016787
MRP2,GO:0003735
MRP2,GO:0003735
ARF1,GO:0005525
ARF1,GO:0005525
ARF1,GO:0005525
FCP1,GO:0004722
FCP1,GO:0016787
PRM15,GO:0016853
PRM15,GO:0008973
PRM15,GO:0046872
NGL2,GO:0003723
ABZ2,GO:0016829
ABZ2,GO:0008696
TOM1,GO:0016740
PFA5,GO:0016740
PFA5,GO:0016746
RPL30,GO:0003723
PMS1,GO:0030983
PMS1,GO:0030983
TAL1,GO:0004801
TFB3,GO:0046872
RMT2,GO:0008168
RMT2,GO:0016740
KAR3,GO:0008017
PKH3,GO:0000166
PKH3,GO:0004674
UGA1,GO:0003824
UGA1,GO:0003824
GLN3,GO:0003700
DAP2,GO:0008236
RDS2,GO:0008270
RDS2,GO:0008270
GAL11,GO:0003712
GAL11,GO:0003712
PFA5,GO:0019706
TRX1,GO:0015035
RET1,GO:0003899
RET1,GO:0003899
RET1,GO:0003899
RET1,GO:0003899
RET1,GO:0003899
RET1,GO:0003899
RET1,GO:0003899
RET1,GO:0003899
RET1,GO:0003899
RET1,GO:0003899
RET1,GO:0003899
CHL1,GO:0003677
PKH3,GO:0004674
PKH3,GO:0005524
PKH3,GO:0016301
PKH3,GO:0016740
POL2,GO:0000166
POL2,GO:0000166
MCK1,GO:0004672
MCK1,GO:0004672
RPA135,GO:0032549
RAD53,GO:0003688
PCL1,GO:0019901
PCL1,GO:0019901
GCN5,GO:0016740
DMC1,GO:0000166
MEF1,GO:0005525
MEF1,GO:0005525
MEF1,GO:0005525
MEF1,GO:0005525
MEF1,GO:0005525
PHO84,GO:0005315
RAD57,GO:0005524
YCL019W,GO:0003676
SSK22,GO:0005524
SSK22,GO:0005524
SSK22,GO:0005524
DMC1,GO:0000150
GCN5,GO:0004402
GPI12,GO:0000225
GCN5,GO:0016746
ARC19,GO:0060090
MIH1,GO:0004725
RPS7A,GO:0003735
CMK1,GO:0004672
CMK1,GO:0004672
SPB1,GO:0008168
SPB1,GO:0008168
SPB1,GO:0008168
CDC48,GO:0016787
RPL16B,GO:0003735
RPL16B,GO:0003735
RPL16B,GO:0003735
RPL16B,GO:0003735
TRR1,GO:0016491
TRR1,GO:0016491
ERV1,GO:0016971
NAM9,GO:0003723
NAM9,GO:0003723
RPC19,GO:0003899
ARO2,GO:0004107
ARO2,GO:0004107
BRF1,GO:0000995
PKH1,GO:0004674
PKH1,GO:0004674
PKH1,GO:0005524
PKH1,GO:0016301
PKH1,GO:0016740
RAD16,GO:0005524
GUT1,GO:0004370
DBF4,GO:0003676
DBF20,GO:0004672
DBF20,GO:0004672
DBF20,GO:0004674
DBF20,GO:0004674
KNS1,GO:0004672
KNS1,GO:0004672
MCM10,GO:0003690
PKH1,GO:0000166
KIC1,GO:0004672
BIO2,GO:0051536
BIO2,GO:0051536
YML039W,GO:0004519
APE2,GO:0008237
CDC11,GO:0005525
CDC11,GO:0005525
EUG1,GO:0003756
VPS71,GO:0046872
YML039W,GO:0000166
YML039W,GO:0003677
YML039W,GO:0003723
YML039W,GO:0003824
YML039W,GO:0003887
YML039W,GO:0003887
YML039W,GO:0003964
YML039W,GO:0003964
YML039W,GO:0004190
YML039W,GO:0004518
RPN10,GO:0036435
LIP5,GO:0016992
DLD1,GO:0071949
YML039W,GO:0004523
YML039W,GO:0005524
YML039W,GO:0008233
YML039W,GO:0016740
YML039W,GO:0016779
YML039W,GO:0016787
YML039W,GO:0046872
ERG11,GO:0016705
ERG11,GO:0016705
ERG11,GO:0016705
ERG11,GO:0016705
DNF1,GO:0000166
FMT1,GO:0004479
ELM1,GO:0004672
ELM1,GO:0004672
ZRT1,GO:0046873
MRE11,GO:0030145
PPG1,GO:0016787
PPG1,GO:0016787
TPA1,GO:0031543
SPC29,GO:0005200
SRB2,GO:0003712
SRB2,GO:0003712
DNA2,GO:0004386
NHP10,GO:0003677
RPN4,GO:0003677
PRP8,GO:0017070
YDR210W-B,GO:0000166
YDR210W-B,GO:0003677
YDR210W-B,GO:0003723
INO1,GO:0004512
ABF1,GO:0003677
PTC1,GO:0043169
MDJ1,GO:0005524
RPS27A,GO:0003735
NNK1,GO:0004672
NNK1,GO:0004672
NNK1,GO:0004672
YDR210W-B,GO:0003824
YDR210W-B,GO:0003887
YDR210W-B,GO:0003887
YDR210W-B,GO:0003964
YDR210W-B,GO:0003964
YDR210W-B,GO:0004190
YDR210W-B,GO:0004518
YDR210W-B,GO:0004519
YDR210W-A,GO:0003723
YDR210W-B,GO:0004523
YDR210W-B,GO:0005524
YDR210W-B,GO:0008233
YDR210W-B,GO:0046872
MET1,GO:0004851
RPF2,GO:0019843
RPF2,GO:0019843
NUP133,GO:0017056
TYS1,GO:0005524
TYS1,GO:0005524
MRPL15,GO:0003735
MRPL36,GO:0003735
STT4,GO:0016301
STT4,GO:0016301
APL3,GO:0035615
PTC4,GO:0043169
YDR210W-B,GO:0016740
YDR210W-B,GO:0016779
YDR210W-B,GO:0016787
CHK1,GO:0004672
CHK1,GO:0004672
DUG2,GO:0016787
APN2,GO:0004518
MMS4,GO:0003677
NMD3,GO:0043023
XBP1,GO:0003677
STE20,GO:0000166
MCM7,GO:0005524
MCM7,GO:0005524
MCM7,GO:0005524
MCM7,GO:0005524
STE20,GO:0004674
STE20,GO:0004674
STE20,GO:0005524
STE20,GO:0016301
STE20,GO:0016740
GCN4,GO:0001228
GCN4,GO:0001228
MAK3,GO:0016740
SCS7,GO:0046872
HAS1,GO:0005524
HAS1,GO:0003724
TDA1,GO:0016740
SCS7,GO:0016491
RCE1,GO:0008233
RCE1,GO:0016787
HAS1,GO:0000166
HAS1,GO:0003723
HAS1,GO:0004386
HAS1,GO:0016787
TDA1,GO:0000166
TDA1,GO:0004674
TDA1,GO:0004674
TDA1,GO:0016301
TDA1,GO:0005524
MAK3,GO:0016746
HER2,GO:0000166
HER2,GO:0005524
OYE2,GO:0018548
YER138C,GO:0000166
YER138C,GO:0003723
YER138C,GO:0004519
YER138C,GO:0004523
YER138C,GO:0016787
HER2,GO:0016874
HER2,GO:0050567
OYE2,GO:0016491
OYE2,GO:0016491
OYE2,GO:0003959
OYE2,GO:0016491
YER138C,GO:0003677
YER138C,GO:0003964
YER138C,GO:0003824
YER138C,GO:0003887
YER138C,GO:0003887
GCN4,GO:0001228
YER138C,GO:0003964
YER138C,GO:0004518
YER138C,GO:0004190
YER138C,GO:0008233
YER138C,GO:0005524
YER138C,GO:0016740
YER138C,GO:0016779
YER138C,GO:0046872
GCN4,GO:0001228
YER160C,GO:0003824
SIR3,GO:0031491
FMO1,GO:0004499
FMO1,GO:0050660
FMO1,GO:0050660
AIM18,GO:0016872
AIM18,GO:0016872
SMN1,GO:0016787
SMN1,GO:0016787
SMN1,GO:0016787
SSN2,GO:0003712
FET3,GO:0005507
FET3,GO:0005507
FET3,GO:0005507
DUN1,GO:0005524
DUN1,GO:0005524
YER160C,GO:0003887
YER160C,GO:0004519
YER160C,GO:0004523
YER160C,GO:0005524
YER160C,GO:0016787
YER160C,GO:0003677
YER160C,GO:0003723
YER160C,GO:0000166
YER160C,GO:0003964
YER160C,GO:0003887
YER160C,GO:0003964
YER160C,GO:0004190
YER160C,GO:0004190
YER160C,GO:0004518
ARC35,GO:0060090
YER160C,GO:0008233
YER160C,GO:0016740
YER160C,GO:0016779
YER160C,GO:0046872
ATG7,GO:0008641
MET10,GO:0016491
MET10,GO:0016491
MET10,GO:0016491
MET10,GO:0016491
MET10,GO:0016491
MET10,GO:0016491
NUP60,GO:0017056
WAR1,GO:0003677
WAR1,GO:0046872
GEM1,GO:0003924
GEM1,GO:0003924
GEM1,GO:0003924
TCB3,GO:0005544
TCB3,GO:0008289
GEM1,GO:0005525
GEM1,GO:0005525
GEM1,GO:0005525
GEM1,GO:0005525
HXT13,GO:0022857
HXT13,GO:0022857
HXT13,GO:0022857
HXT13,GO:0022857
YHB1,GO:0008941
MET10,GO:0003824
MGL2,GO:0016787
FMO1,GO:0050661
FMO1,GO:0050661
SVP26,GO:0097020
MGL2,GO:0047372
MGL2,GO:0052689
RAP1,GO:0042393
TGL3,GO:0004806
SEC28,GO:0005198
TCB3,GO:0046872
GUP2,GO:0008374
GUP2,GO:0008374
DDC1,GO:0030295
PEP5,GO:0061630
AYR1,GO:0016491
LYS12,GO:0016616
SKY1,GO:0000166
DFG10,GO:0016627
SGN1,GO:0003676
CEF1,GO:0003677
GAS3,GO:0016740
FLP1,GO:0003677
FLP1,GO:0003677
TRK2,GO:0008324
PLB2,GO:0004622
HXT8,GO:0022857
HXT8,GO:0022857
HXT8,GO:0022857
HXT8,GO:0022857
SAS2,GO:0004402
CDC1,GO:0016787
SKY1,GO:0004674
SKY1,GO:0004674
SKY1,GO:0005524
SKY1,GO:0016301
SKY1,GO:0016740
TEC1,GO:0001228
ALR2,GO:0046873
TEC1,GO:0001228
GAL11,GO:0003713
PTH1,GO:0004045
PTH1,GO:0004045
PTH1,GO:0004045
MTR4,GO:0003724
MDE1,GO:0008270
MDE1,GO:0046570
MDE1,GO:0046872
MDE1,GO:0046872
CCE1,GO:0004518
CCE1,GO:0004519
CCE1,GO:0008821
CCE1,GO:0016787
CCE1,GO:0046872
ENT5,GO:0008289
DBP2,GO:0003729
PRP42,GO:0003723
DBP2,GO:0030515
EKI1,GO:0016740
ROX1,GO:0003714
ROX3,GO:0003713
VHS1,GO:0004674
VHS1,GO:0016301
VHS1,GO:0016740
YDR248C,GO:0046316
FMN1,GO:0016740
FMN1,GO:0008531
FMN1,GO:0016301
FMN1,GO:0046872
SNU56,GO:0003723
VHS1,GO:0004674
VHS1,GO:0000166
VHS1,GO:0005524
YDR248C,GO:0000166
YDR248C,GO:0005524
YDR248C,GO:0016301
YDR248C,GO:0016740
FMN1,GO:0000166
FMN1,GO:0005524
RIM13,GO:0008234
TPP1,GO:0016787
TPP1,GO:0046403
RIM13,GO:0016787
MNL1,GO:0004571
MNL1,GO:0004571
MNL1,GO:0004571
MNL1,GO:0005509
MNL1,GO:0005509
RIM13,GO:0008233
BNA1,GO:0000334
BNA1,GO:0000334
BNA1,GO:0005506
BNA1,GO:0008198
GIS1,GO:0003677
GIS1,GO:0046872
GRX3,GO:0046872
GRX3,GO:0051536
GRX3,GO:0051537
YDR098C-B,GO:0000166
YDR098C-B,GO:0003677
MSH6,GO:0000166
MSH6,GO:0003677
MSH6,GO:0005524
YDR098C-B,GO:0003723
YDR098C-B,GO:0003824
YDR098C-B,GO:0003887
SKN7,GO:0000156
YDR098C-A,GO:0003723
YDR098C-B,GO:0003887
YDR098C-B,GO:0004519
YDR098C-B,GO:0004523
YDR098C-B,GO:0005524
YDR098C-B,GO:0008233
SKN7,GO:0003700
SKN7,GO:0003700
YDR098C-B,GO:0003964
YDR098C-B,GO:0003964
YDR098C-B,GO:0004190
YDR098C-B,GO:0004518
YDR098C-B,GO:0016740
YDR098C-B,GO:0046872
YDR098C-B,GO:0016779
YDR098C-B,GO:0016787
ARX1,GO:0008233
ARX1,GO:0008237
ARX1,GO:0016787
ARX1,GO:0046872
MTQ2,GO:0008168
MTQ2,GO:0016740
MTQ2,GO:0102559
YJR027W,GO:0003676
YJR027W,GO:0003723
YJR027W,GO:0004190
RVB1,GO:0005524
BAT1,GO:0003824
BAT1,GO:0003824
BAT1,GO:0003824
RVB1,GO:0003678
RVB1,GO:0004386
RVB1,GO:0000166
RVB1,GO:0005524
RVB1,GO:0016787
CAB5,GO:0000166
CAB5,GO:0004140
CAB5,GO:0005524
CAB5,GO:0016740
CAB5,GO:0016301
RKM2,GO:0016740
RKM2,GO:0008168
BAT1,GO:0004084
BAT1,GO:0004084
YAP6,GO:0003677
CTK1,GO:0008353
CTK1,GO:0016301
YDR170W-A,GO:0003723
CTK1,GO:0016740
CTK1,GO:0000166
CTK1,GO:0004674
CTK1,GO:0005524
HMO1,GO:0003677
YHM2,GO:0003677
YHR210C,GO:0016853
CRG1,GO:0008168
YHR210C,GO:0003824
RAD30,GO:0016779
YHR210C,GO:0030246
YHR210C,GO:0030246
YDR415C,GO:0046872
YDR415C,GO:0004177
RAD30,GO:0003677
RAD30,GO:0003887
RAD30,GO:0003887
RAD30,GO:0016740
RAD30,GO:0046872
ARO80,GO:0003677
ARO80,GO:0046872
SNX41,GO:0008289
BNA7,GO:0004061
BNA7,GO:0016787
TIF35,GO:0003723
TIF35,GO:0003743
YDR415C,GO:0008233
YDR415C,GO:0016787
GPI19,GO:0016740
GPI19,GO:0017176
SLM5,GO:0004816
YJR028W,GO:0003723
YJR029W,GO:0003676
YJR029W,GO:0003723
PPM1,GO:0008168
PPM1,GO:0016740
SLM5,GO:0005524
SLM5,GO:0005524
SLM5,GO:0005524
DOT1,GO:0003677
DOT1,GO:0008168
DOT1,GO:0016740
YHP1,GO:0003677
