YDL035C,GO:0007186
YDL035C,GO:0009731
YDL035C,GO:0009745
YDL035C,GO:0009757
YDL035C,GO:0010255
YDL035C,GO:0051594
YOL066C,GO:0009231
YOL066C,GO:0031119
YOR230W,GO:0006606
YOR230W,GO:0010674
YOR230W,GO:0045944
YOR230W,GO:0051457
YOR230W,GO:0061186
YPL255W,GO:0030474
YPL255W,GO:0071988
YOL104C,GO:0007129
YMR023C,GO:0008033
YOL104C,GO:0007131
YOL104C,GO:0010520
YOL104C,GO:0045141
YOL104C,GO:0070197
YOL104C,GO:2000711
YLR137W,GO:0006479
YDL098C,GO:0000398
YLL003W,GO:0000086
YLL003W,GO:0030474
YLL003W,GO:0051225
YLL025W,GO:0008150
YLL061W,GO:0015806
YLL022C,GO:0006334
YLL022C,GO:0016573
YPR155C,GO:0009060
YPR155C,GO:0016071
YOR130C,GO:0006526
YDL097C,GO:0006511
YDL097C,GO:0043248
YDR066C,GO:0008150
YDR260C,GO:0030071
YDR260C,GO:0030476
YPL149W,GO:0000422
YPL149W,GO:0006501
YPL149W,GO:0016236
YPL149W,GO:0032258
YPL149W,GO:0034727
YPL149W,GO:0044805
YOR311C,GO:0006654
YOL125W,GO:0030488
YLR099C,GO:0006654
YOR141C,GO:0006302
YOR141C,GO:0006312
YOR141C,GO:0006338
YOR141C,GO:0006974
YOL076W,GO:0000001
YOL076W,GO:0007010
YOL076W,GO:0017196
YOL076W,GO:0032956
YDL031W,GO:0000463
YDL031W,GO:0000466
YDL031W,GO:1902626
YNL284C-A,GO:0032197
YDR034C-C,GO:0032197
YLR128W,GO:0045116
YLR128W,GO:0051443
YLR080W,GO:0006888
YOR032C,GO:0007124
YOL093W,GO:0030488
YPR028W,GO:0007029
YPR028W,GO:0016192
YPR028W,GO:0032581
YPR028W,GO:0034976
YPR028W,GO:0048309
YPR028W,GO:0051292
YPR028W,GO:0071786
YDL018C,GO:0016192
YOR288C,GO:0006457
YOR084W,GO:0019433
YPR034W,GO:0006337
YPR034W,GO:0006368
YPR034W,GO:0045944
YDL199C,GO:0055085
YDL046W,GO:0032366
YOL091W,GO:0032120
YOR161C,GO:0008150
YPL257W-B,GO:0032197
YOR110W,GO:0042791
YNL330C,GO:0006325
YPL151C,GO:0000398
YOR308C,GO:0000481
YDR022C,GO:0000422
YDR022C,GO:0034727
YDR022C,GO:0044805
YDL206W,GO:0008150
YPR067W,GO:0009102
YPR067W,GO:0016226
YDR010C,GO:0008150
YDR169C,GO:0000432
YPR002W,GO:0019541
YLR143W,GO:0017183
YPR023C,GO:0006281
YPR023C,GO:0006357
YPR023C,GO:0006368
YPR023C,GO:0016573
YPR023C,GO:0016575
YPR023C,GO:0030174
YPR023C,GO:0045892
YPR023C,GO:0060195
YOR023C,GO:0016573
YOR023C,GO:1990414
YDL135C,GO:0007015
YDL135C,GO:0032889
YDL010W,GO:0034599
YOR192C-A,GO:0032197
YLR127C,GO:0007091
YLR127C,GO:0010458
YLR127C,GO:0016567
YLR127C,GO:0031145
YDR210C-C,GO:0032197
YOL002C,GO:0000122
YOL002C,GO:0006882
YOL002C,GO:0009636
YDL204W,GO:0032581
YDL204W,GO:0034976
YDL204W,GO:0048309
YDL204W,GO:0071786
YDL204W,GO:0071788
YLR018C,GO:0006606
YLR018C,GO:0006999
YLR018C,GO:0030474
YOR181W,GO:0032233
YOR181W,GO:0045010
YOR181W,GO:0051666
YDR071C,GO:0006325
YDR214W,GO:0006457
YOR016C,GO:0006888
YDL019C,GO:0006887
YDL019C,GO:0006897
YDL019C,GO:0015918
YDL019C,GO:0030011
YDL019C,GO:0034727
YDL019C,GO:0035621
YMR001C,GO:0016310
YLR100W,GO:0006696
YOR112W,GO:0006409
YDR067C,GO:0008150
YLR146C,GO:0006597
YLR146C,GO:0015940
YDR026C,GO:0000183
YDR368W,GO:0019568
YDR368W,GO:0034599
YDR368W,GO:0042843
YLR197W,GO:0000154
YLR197W,GO:0006364
YNCB0005C,GO:0043555
YPL152W,GO:0006970
YNCC0007C,GO:0043555
YOL147C,GO:0019395
YKR002W,GO:0031123
YOL124C,GO:0030488
YOR270C,GO:0006811
YPL235W,GO:0000492
YPL235W,GO:0006338
YPL235W,GO:0006357
YPL235W,GO:0006364
YPL235W,GO:0043486
YNCD0001W,GO:0043555
YNCD0020W,GO:0043555
YOR086C,GO:0060304
YOR086C,GO:0090158
YPL168W,GO:0008150
YDL216C,GO:0000754
YDL216C,GO:0070452
YOL113W,GO:0000920
YOL113W,GO:0010629
YOL113W,GO:0035376
YNL054W-A,GO:0032197
YNCE0004C,GO:0043555
YNCF0006W,GO:0043555
YNCF0008C,GO:0043555
YNCG0039W,GO:0043555
YDR034C-D,GO:0032197
YLL051C,GO:0006880
YLL051C,GO:0015677
YDL175C,GO:0006400
YDL175C,GO:0043629
YDL175C,GO:0071031
YDL175C,GO:0071035
YDL175C,GO:0071036
YDL175C,GO:0071037
YDL175C,GO:0071038
YDL175C,GO:0071039
YDL179W,GO:0000083
YDL179W,GO:0032878
YPR004C,GO:0008150
YOR287C,GO:0000462
YOR287C,GO:0042274
YPR021C,GO:0015810
YPR021C,GO:0015813
YPR021C,GO:0044271
YNCG0043C,GO:0043555
YPL002C,GO:0000433
YPL002C,GO:0006623
YPL002C,GO:0043162
YPL002C,GO:1904669
YOR343C,GO:0008150
YGR038C-A,GO:0032197
YOR131C,GO:0008150
YOR150W,GO:0032543
YDR013W,GO:0000727
YDR013W,GO:0006261
YDL012C,GO:0008150
YBL005W-B,GO:0032197
YBL100W-B,GO:0032197
YPR064W,GO:0008150
YDR383C,GO:0008150
YDR017C,GO:0010919
YDR017C,GO:0032958
YPR018W,GO:0006335
YOL098C,GO:0008150
YDR070C,GO:0008150
YPL156C,GO:0008150
YOR310C,GO:0000447
YOR310C,GO:0000472
YOR310C,GO:0000480
YLR114C,GO:0006892
YOR343W-B,GO:0032197
YOR322C,GO:0002092
YOR322C,GO:0070086
YDR257C,GO:0018026
YPL026C,GO:0007124
YPL026C,GO:0009749
YPL026C,GO:0045944
YOR314W,GO:0008150
YOR315W,GO:0000278
YOR315W,GO:0007124
YDR255C,GO:0045721
YLR085C,GO:0043486
YDL156W,GO:2000001
YNCJ0017C,GO:0043555
YNCJ0024W,GO:0043555
YOL154W,GO:0008150
YDL110C,GO:0070682
YPR072W,GO:0000289
YPR072W,GO:0000290
YPR072W,GO:0006368
YPR072W,GO:0016567
YPR072W,GO:0031087
YPR072W,GO:0032968
YNCM0007C,GO:0043555
YDL173W,GO:0008150
YDL133W,GO:0043085
YDL161W,GO:0000147
YDL161W,GO:0006897
YDL161W,GO:0007015
YPL244C,GO:0015786
YPR016C,GO:0000054
YPR016C,GO:0000463
YPR016C,GO:0000466
YPR016C,GO:0006364
YNCO0004C,GO:0043555
YPR016C,GO:1902626
YPL247C,GO:0008150
YLR151C,GO:0006281
YLL062C,GO:0000096
YNCO0009W,GO:0043555
YPR049C,GO:0000422
YPR049C,GO:0030242
YPR049C,GO:0032258
YPR049C,GO:0034727
YPR049C,GO:0061709
YLR111W,GO:0008150
YPL165C,GO:0008150
YLR145W,GO:0000294
YLR145W,GO:0000466
YPL009C,GO:0043043
YPL009C,GO:0072344
YPL009C,GO:1990116
YPL079W,GO:0002181
YMR162C,GO:0000749
YMR162C,GO:0045332
YDR093W,GO:0000749
YNCP0009W,GO:0043555
YDR093W,GO:0006897
YDR093W,GO:0007163
YDR093W,GO:0045332
YMR113W,GO:0009396
YDL171C,GO:0019676
YDL082W,GO:0002181
YGR229C,GO:0071555
YDR038C,GO:0006814
YDR038C,GO:0055085
YNCP0023W,GO:0043555
YNCQ0010W,GO:0043555
YOL012C,GO:0006338
YOL012C,GO:0006357
YOL012C,GO:0030466
YOL012C,GO:0070481
YPR030W,GO:0006357
YPR030W,GO:0031505
YPR030W,GO:0070086
YDR411C,GO:0030433
YDR411C,GO:0030968
YLR440C,GO:0006890
YLR440C,GO:0016192
YLR440C,GO:0032581
YML125C,GO:0015031
YLR381W,GO:0006270
YLR381W,GO:0007094
YLR381W,GO:0034087
YLR383W,GO:0006281
YLR383W,GO:0051304
YLR383W,GO:0071139
YLR383W,GO:1990683
YPR008W,GO:0036003
YPR008W,GO:0045944
YPR008W,GO:0061402
YPL012W,GO:0042254
YPR145C-A,GO:0008150
YLR146W-A,GO:0008150
YKL065W-A,GO:0008150
YKL023C-A,GO:0008150
YIL156W-B,GO:0008150
YIL102C-A,GO:0008150
YGL194C-A,GO:0008150
YDR461C-A,GO:0008150
YDR374W-A,GO:0007059
YDR119W-A,GO:0008150
YDL007C-A,GO:0008150
YCL058W-A,GO:0000122
YCL058W-A,GO:0000750
YCL048W-A,GO:0008150
YBR201C-A,GO:0008150
YDR524C-B,GO:0008150
YGR271C-A,GO:0000321
YGR271C-A,GO:0000462
YLL018C-A,GO:0030001
YLL018C-A,GO:0033617
YLR264C-A,GO:0008150
YOR034C-A,GO:0008150
YOR192C-C,GO:0008150
YJL047C-A,GO:0008150
YIR021W-A,GO:0008150
YGL258W-A,GO:0008150
YAL037C-A,GO:0008150
YLR412C-A,GO:0008150
YJR112W-A,GO:0008150
YGR161W-C,GO:0008150
YHR086W-A,GO:0008150
YLR363W-A,GO:0008150
YGL041C-B,GO:0008150
YPL119C-A,GO:0008150
YJL136C,GO:0000447
YJL136C,GO:0000461
YJL136C,GO:0002181
YBR200W-A,GO:0008150
YBL029C-A,GO:0008150
YGR085C,GO:0000027
YGR085C,GO:0002181
YHL048C-A,GO:0008150
YMR030W-A,GO:0008150
YBR230W-A,GO:0008150
YDR246W-A,GO:0008150
YKL183C-A,GO:0008150
YMR175W-A,GO:0008150
YNL067W-B,GO:0008150
YOL159C-A,GO:0008150
YBL108C-A,GO:0008150
YLR285C-A,GO:0008150
YGR169C-A,GO:0055072
YDL159W-A,GO:0008150
YJR151W-A,GO:0008150
YBR255C-A,GO:0008150
YBR196C-B,GO:0008150
YBR221W-A,GO:0008150
YMR247W-A,GO:0008150
YER180C-A,GO:0006886
YDR379C-A,GO:0034553
YGR240C-A,GO:0008150
YCR095W-A,GO:0008150
YDR169C-A,GO:0008150
YBR058C-A,GO:0006666
YBR058C-A,GO:0090154
YAL063C-A,GO:0008150
YGR027C,GO:0002181
YBR072C-A,GO:0008150
YLR361C-A,GO:0008150
YDR182W-A,GO:0008150
YLR099W-A,GO:0045040
YLR099W-A,GO:0070096
YKL106C-A,GO:0008150
YER078W-A,GO:0008150
YJL133C-A,GO:0008150
YBL059C-A,GO:0033108
YOL164W-A,GO:0008150
YML007C-A,GO:0008150
YKL018C-A,GO:0008150
YNL162W-A,GO:0008150
YMR194C-B,GO:0008150
YER053C-A,GO:0008150
YJL062W-A,GO:0070130
YPR108W-A,GO:0008150
YPL038W-A,GO:0008150
YMR230W-A,GO:0008150
YCL005W-A,GO:0000032
YCL005W-A,GO:0007035
YCL005W-A,GO:0055085
YDL085C-A,GO:0008150
YOR008C-A,GO:0008150
YDR079C-A,GO:0006366
YDR079C-A,GO:0070816
YEL077C,GO:0008150
YOR167C,GO:0002181
YOR167C,GO:0006407
YOR167C,GO:1900153
YLR367W,GO:0002181
YBL112C,GO:0008150
YBL111C,GO:0008150
YHR199C-A,GO:0007059
YOR293C-A,GO:0008150
YOL155W-A,GO:0008150
YOL097W-A,GO:0008150
YNL277W-A,GO:0008150
YNL146C-A,GO:0008150
YNL042W-B,GO:0008150
YIR018C-A,GO:0008150
YIL046W-A,GO:0008150
YIL002W-A,GO:0008150
YHL015W-A,GO:0008150
YDR003W-A,GO:0008150
YCR024C-B,GO:0008150
YOL038C-A,GO:0008150
YJL136W-A,GO:0008150
YGL006W-A,GO:0008150
YOR381W-A,GO:0008150
YOR376W-A,GO:0008150
YOR316C-A,GO:0008150
YOR011W-A,GO:0008150
YNL130C-A,GO:0008150
YML054C-A,GO:0008150
YLR342W-A,GO:0008150
YLR162W-A,GO:0008150
YLR154C-G,GO:0008150
YLL006W-A,GO:0008150
YHR175W-A,GO:0008150
YGR121W-A,GO:0008150
YFL041W-A,GO:0008150
YDR194W-A,GO:0008150
YCR108C,GO:0008150
YBR196C-A,GO:0008150
YBL008W-A,GO:0008150
YPL189C-A,GO:0033617
YOR020W-A,GO:0008150
YLR307C-A,GO:0008150
YKL068W-A,GO:0008150
YJR005C-A,GO:0055072
YJL127C-B,GO:0008150
YDL160C-A,GO:0006974
YCR075W-A,GO:0038202
YCR075W-A,GO:0072665
YOR072W-B,GO:0008150
YKR095W-A,GO:0000722
YKR095W-A,GO:0045944
YKR095W-A,GO:0070525
YER074W-A,GO:0006888
YOL086W-A,GO:0006974
YJL052C-A,GO:0008150
YFR012W-A,GO:0008150
YBL071W-A,GO:0002098
YBL071W-A,GO:0017183
YNR034W-A,GO:0008150
YMR122W-A,GO:0008150
YMR158C-A,GO:0008150
YMR244C-A,GO:0006878
YMR244C-A,GO:0033617
YIL134C-A,GO:0008150
YGR035W-A,GO:0008150
YPR038W,GO:0006312
YPR014C,GO:0008150
YMR075C-A,GO:0008150
YAL064C-A,GO:0008150
YNR032C-A,GO:0000398
YNR032C-A,GO:0000753
YHR072W-A,GO:0000469
YHR072W-A,GO:0031118
YHR072W-A,GO:0031120
YER048W-A,GO:0016226
YNCE0013W,GO:0043555
YBL091C-A,GO:0008654
YBL091C-A,GO:0060304
YBL091C-A,GO:0090158
YPR053C,GO:0008150
YPR158C-C,GO:0032197
YML058W-A,GO:0000077
YML058W-A,GO:0006974
YML058W-A,GO:1905117
YHL009W-A,GO:0032197
YDR034W-B,GO:0008150
YBR111W-A,GO:0000973
YBR111W-A,GO:0006368
YBR111W-A,GO:0016578
YBR111W-A,GO:0016973
YBR111W-A,GO:0032880
YBR111W-A,GO:0034729
YBR111W-A,GO:0045944
YNCE0021C,GO:0043555
YBR111W-A,GO:0051568
YDR134C,GO:0008150
YIL082W-A,GO:0032197
YLR365W,GO:0008150
YNCG0003C,GO:0043555
YBL113C,GO:0008150
YKL033W-A,GO:0008150
YCL012C,GO:0008150
YOR394C-A,GO:0008150
YOL166W-A,GO:0008150
YNR075C-A,GO:0008150
YLL066W-B,GO:0008150
YHR214C-E,GO:0008150
YHR213W-B,GO:0008150
YBR298C-A,GO:0008150
YAL067W-A,GO:0008150
YJL077W-A,GO:0008150
YIL105W-A,GO:0008150
YGR031C-A,GO:0042546
YPR159C-A,GO:0008150
YPL152W-A,GO:0008150
YOR161C-C,GO:0008150
YOR032W-A,GO:0008150
YOL019W-A,GO:0008150
YMR315W-A,GO:0008150
YMR272W-B,GO:0008150
YMR242W-A,GO:0008150
YMR182W-A,GO:0008150
YMR105W-A,GO:0008150
YMR001C-A,GO:0008150
YML100W-A,GO:0008150
YLR406C-A,GO:0008150
YKL096C-B,GO:0008150
YJL077W-B,GO:0008150
YHR213W-A,GO:0008150
YHR022C-A,GO:0008150
YGR204C-A,GO:0008150
YGR174W-A,GO:0008150
YGR146C-A,GO:0008150
YGL007C-A,GO:0008150
YGL188C-A,GO:0008150
YFR032C-B,GO:0008150
YER175W-A,GO:0008150
YBR182C-A,GO:0008150
YBR126W-A,GO:0008150
YBL071C-B,GO:0008150
YAR035C-A,GO:0008150
YDR397C,GO:0000122
YDR397C,GO:0045898
YDR397C,GO:0045944
YDR397C,GO:0051123
YDR397C,GO:0061408
YOL025W,GO:0051444
YOL009C,GO:0000001
YOL009C,GO:0015914
YOL009C,GO:0015917
YOL009C,GO:0070096
YOL009C,GO:1990456
YNCG0011W,GO:0043555
YNCH0001W,GO:0043555
YOR069W,GO:0042147
YOR069W,GO:0045053
YOL103W-A,GO:0032197
YOR142W-B,GO:0032197
YNCK0012C,GO:0043555
YNCM0020W,GO:0043555
YCL001W-B,GO:0008150
YCL021W-A,GO:0008150
YCL026C-B,GO:0008150
YCL057C-A,GO:0042407
YCL057C-A,GO:0061024
YLR119W,GO:0006612
YLR119W,GO:0006623
YLR119W,GO:0043162
YLR119W,GO:1904669
YPR057W,GO:0000245
YOL062C,GO:0006886
YOR107W,GO:0007188
YOR160W,GO:0006403
YOR160W,GO:0006404
YMR177W,GO:0098655
YOR160W,GO:0051031
YDL015C,GO:0000038
YDL148C,GO:0000447
YDL148C,GO:0000462
YDL148C,GO:0000472
YDL148C,GO:0000480
YDL148C,GO:0006364
YDL148C,GO:0042274
YLL066C,GO:0008150
YOR111W,GO:0008150
YOR145C,GO:0000447
YOR145C,GO:0000472
YDR057W,GO:0030970
YDR057W,GO:0097466
YOR129C,GO:0000282
YOR129C,GO:0051666
YDR210C-D,GO:0032197
YOR030W,GO:0007124
YOR030W,GO:0016485
YOL087C,GO:0008150
YOR019W,GO:0000422
YOR092W,GO:0008150
YPL169C,GO:0000055
YPL169C,GO:0000056
YPL169C,GO:0006406
YPL169C,GO:0016973
YDR487C,GO:0009060
YLR262C,GO:0000301
YLR262C,GO:0006890
YLR262C,GO:0016236
YLR262C,GO:0032258
YLR262C,GO:0034497
YLR262C,GO:0042147
YLR138W,GO:0006970
YLR138W,GO:0030004
YLR138W,GO:0030007
YLR138W,GO:0036376
YLR138W,GO:0097623
YMR112C,GO:0000122
YMR112C,GO:0045944
YMR112C,GO:0051123
YOR165W,GO:0007029
YOR165W,GO:0016320
YOR165W,GO:0061024
YDR051C,GO:0032366
YLR149C,GO:0008150
YOR222W,GO:0006839
YDR261W-A,GO:0032197
YOR155C,GO:0006190
YOR155C,GO:0071590
YOR155C,GO:0071592
YGR109W-B,GO:0032197
YOL088C,GO:0006457
YOR163W,GO:0006798
YOR163W,GO:0015961
YOR163W,GO:0046855
YOR152C,GO:0061709
YOR324C,GO:0071469
YOR324C,GO:0071472
YNL054W-B,GO:0032197
YOL085C,GO:0008150
YDR014W,GO:0007064
YDR014W,GO:0034183
YDR014W,GO:1902340
YOR280C,GO:0008150
YPL159C,GO:0009060
YDL232W,GO:0006487
YLR065C,GO:0006624
YOL123W,GO:0006378
YOL123W,GO:0072423
YOL123W,GO:0098789
YDL128W,GO:0006816
YDL128W,GO:0006874
YDL128W,GO:0055085
YOL101C,GO:0006882
YOR115C,GO:0006888
YOR115C,GO:0016239
YOR115C,GO:0034497
YPL229W,GO:0008150
YDR069C,GO:0006508
YLR316C,GO:0006400
YCR020W-B,GO:0006337
YCR020W-B,GO:0006338
YCR020W-B,GO:0006368
Q0115,GO:0000372
Q0075,GO:0008150
Q0070,GO:0006316
YNCQ0016W,GO:0070125
YNCC0004C,GO:0006414
YNCN0016C,GO:0006414
YNCC0010C,GO:0006414
YNCD0009W,GO:0006414
YNCD0014C,GO:0006414
YNCD0016C,GO:0006414
YNCE0014W,GO:0006414
YNCH0005W,GO:0006414
YNCL0009C,GO:0006414
YNCN0008C,GO:0006414
YNCK0013W,GO:0031167
YNCQ0022W,GO:0070125
YNCO0014C,GO:0031118
YNCN0013W,GO:0006364
YNCN0013W,GO:0006397
YNCN0013W,GO:0045787
YNCG0028W,GO:0006414
YNCJ0004C,GO:0008150
YNCD0013C,GO:0006414
YNCE0028C,GO:0006414
YNCK0017W,GO:0006414
YNCL0007W,GO:0006414
YNCO0012C,GO:0006414
YNCC0005W,GO:0006414
YNCF0004C,GO:0006414
YNCG0031W,GO:0006414
YNCK0003W,GO:0006414
YNCL0050C,GO:0006414
YNCN0003W,GO:0006414
YNCN0017W,GO:0006414
YNCO0005W,GO:0006414
YNCO0018W,GO:0006414
YNCP0019W,GO:0006414
YNCQ0017W,GO:0070125
YNCL0039W,GO:0006414
YNCL0045W,GO:0006414
YNCB0018W,GO:0006414
YNCC0001C,GO:0006414
YNCE0012W,GO:0006414
YNCE0018W,GO:0006414
YNCE0027C,GO:0006414
YNCG0012W,GO:0006414
YNCG0016C,GO:0006414
YNCG0022W,GO:0006414
YNCI0011W,GO:0006414
YNCJ0002C,GO:0006414
YNCK0005C,GO:0006414
YNCL0044W,GO:0006414
YNCP0004C,GO:0006414
YNCD0010C,GO:0031167
YNCQ0004W,GO:0070125
YNCH0014W,GO:0031167
YNCJ0030W,GO:0000454
YNCD0018W,GO:0006414
YNCF0007W,GO:0006414
YNCF0012C,GO:0006414
YNCJ0010W,GO:0006414
YNCJ0027C,GO:0006414
YNCM0006W,GO:0006414
YNCM0037W,GO:0006414
YNCO0010W,GO:0006414
YNCI0012,GO:0006357
YNCQ0023W,GO:0070125
YNCO0003C,GO:0031167
YNCE0003W,GO:0031167
YNCN0001W,GO:0031167
YNCE0011C,GO:0000398
YNCA0004W,GO:0006414
YNCE0016C,GO:0006414
YNCG0036W,GO:0006414
YNCL0004C,GO:0006414
YNCO0029C,GO:0006414
YNCM0010W,GO:0006414
YNCN0005C,GO:0000398
YNCO0028W,GO:0031118
YNCJ0025W,GO:0006414
YNCB0009C,GO:0031118
YNCO0020C,GO:0006414
YNCN0019C,GO:0031118
YNCK0002C,GO:0006414
YNCQ0026W,GO:0070125
YNCP0015C,GO:0031167
YNCD0024C,GO:0006414
YNCQ0020W,GO:0070125
YNCJ0003C,GO:0000462
YNCJ0003C,GO:0031167
YNCL0042C,GO:0031167
YNCD0025W,GO:0006414
YNCJ0016C,GO:0006414
YNCJ0020W,GO:0006414
YNCM0028C,GO:0006414
YNCO0030W,GO:0006414
YNCD0003W,GO:0006414
YNCG0004W,GO:0006414
YNCG0029C,GO:0006414
YNCK0021W,GO:0006414
YNCL0047W,GO:0006414
YNCO0016W,GO:0006414
YNCP0017C,GO:0006414
YNCQ0007W,GO:0070125
YNCQ0015W,GO:0032543
YNCL0014C,GO:0002181
YNCL0023C,GO:0002181
YNCM0015W,GO:0031167
YNCF0013W,GO:0008150
YNCE0024W,GO:0006614
YNCE0024W,GO:0045047
YNCQ0001W,GO:0070125
YNCE0023W,GO:0006414
YNCE0026W,GO:0006414
YNCG0018C,GO:0006414
YNCG0037W,GO:0006414
YNCG0002C,GO:0006414
YNCH0002C,GO:0006414
YNCJ0015W,GO:0006414
YNCK0011C,GO:0006414
YNCK0014W,GO:0006414
YNCL0036C,GO:0006414
YNCM0021C,GO:0006414
YNCM0023C,GO:0006414
YNCM0029C,GO:0006414
YNCD0021C,GO:0006414
YNCI0004W,GO:0006414
YNCL0033C,GO:0006414
YNCO0026W,GO:0031118
YNCQ0018W,GO:0070125
YNCE0015C,GO:0002181
YNCI0006W,GO:0002181
YNCP0012W,GO:0002181
YNCE0015C,GO:0006414
YNCI0006W,GO:0006414
YNCP0012W,GO:0006414
YNCL0046W,GO:0031118
YNCK0009W,GO:0031167
YNCG0015C,GO:0031167
YNCQ0009W,GO:0032543
YNCG0010W,GO:0031118
YNCG0013W,GO:0000447
YNCG0013W,GO:0000472
YNCG0013W,GO:0031118
YNCM0036C,GO:0006414
YNCM0036C,GO:0070125
YNCM0036C,GO:1900180
YNCA0001W,GO:0000462
YNCM0012W,GO:0031167
YNCM0017W,GO:0031167
YNCB0019C,GO:0000395
YNCB0019C,GO:0000398
YNCB0011C,GO:0006414
YNCD0007C,GO:0006414
YNCB0017C,GO:0006414
YNCG0030C,GO:0006414
YNCP0007C,GO:0006414
YNCP0018C,GO:0006414
YNCB0015W,GO:0006414
YNCD0011W,GO:0006414
YNCE0010W,GO:0006414
YNCG0017W,GO:0006414
YNCG0038C,GO:0006414
YNCG0032W,GO:0006414
YNCJ0011W,GO:0006414
YNCJ0014C,GO:0006414
YNCK0006C,GO:0006414
YNCM0033C,GO:0006414
YNCM0004C,GO:0006414
YNCB0001W,GO:0006414
YNCB0012W,GO:0006414
YNCD0008W,GO:0006414
YNCJ0021C,GO:0006414
YNCK0004W,GO:0006414
YNCL0049C,GO:0006414
YNCN0020C,GO:0006414
YNCO0027C,GO:0031118
YNCA0005W,GO:0006414
YNCC0002W,GO:0006414
YNCD0031C,GO:0006414
YNCG0008W,GO:0006414
YNCG0019W,GO:0006414
YNCG0040C,GO:0006414
YNCK0016W,GO:0006414
YNCL0034W,GO:0006414
YNCM0027W,GO:0006414
YNCN0007W,GO:0006414
YNCQ0008W,GO:0070125
YNCA0006C,GO:0006414
YNCB0006W,GO:0006414
YNCD0006W,GO:0006414
YNCD0019C,GO:0006414
YNCE0005W,GO:0006414
YNCG0025C,GO:0006414
YNCH0004C,GO:0006414
YNCJ0023C,GO:0006414
YNCL0002C,GO:0006414
YNCM0009C,GO:0006414
YNCQ0011W,GO:0070125
YNCD0023C,GO:0006414
YNCN0006W,GO:0006414
YNCB0016W,GO:0006414
YNCD0012W,GO:0006414
YNCG0021W,GO:0006414
YNCG0023C,GO:0006414
YNCI0008C,GO:0006414
YNCI0010C,GO:0006414
YNCJ0006W,GO:0006414
YNCJ0012W,GO:0006414
YNCJ0013C,GO:0006414
YNCJ0026W,GO:0006414
YNCK0018C,GO:0006414
YNCL0008W,GO:0006414
YNCL0040W,GO:0006414
YNCM0024W,GO:0006414
YNCO0019W,GO:0006414
YNCC0003C,GO:0031118
YNCE0001C,GO:0031118
YNCA0003W,GO:0031167
YNCG0024W,GO:0031118
YNCL0041C,GO:0031167
YNCM0034C,GO:0031118
YNCJ0008W,GO:0006414
YNCC0006C,GO:0031118
YNCC0012C,GO:0000454
YNCD0022C,GO:0006414
YNCH0016C,GO:0006414
YNCM0026C,GO:0031167
YNCH0007W,GO:0008150
YNCH0008W,GO:0008150
YNCG0027W,GO:0006414
YNCG0046W,GO:0006414
YNCP0016W,GO:0006414
YNCH0015W,GO:0006414
YNCQ0025W,GO:0070125
YNCO0007W,GO:0031167
YNCB0005C,GO:0006414
YNCC0007C,GO:0006414
YNCD0001W,GO:0006414
YNCD0020W,GO:0006414
YNCE0004C,GO:0006414
YNCF0006W,GO:0006414
YNCF0008C,GO:0006414
YNCG0039W,GO:0006414
YNCG0043C,GO:0006414
YNCJ0017C,GO:0006414
YNCJ0024W,GO:0006414
YNCM0007C,GO:0006414
YNCO0004C,GO:0006414
YNCO0009W,GO:0006414
YNCP0009W,GO:0006414
YNCP0023W,GO:0006414
YNCM0030W,GO:0031118
YNCP0014C,GO:0031167
YNCO0006W,GO:0031118
YNCO0006W,GO:0031120
YNCP0003W,GO:0031167
YNCM0005C,GO:0031167
YNCB0010W,GO:0000722
YNCB0010W,GO:0007004
YNCG0035W,GO:0006414
YNCN0002C,GO:0006414
YNCO0001C,GO:0006414
YNCL0043C,GO:0031167
YNCO0031W,GO:0006414
YNCO0024C,GO:0000454
YNCB0003W,GO:0031167
YNCB0007W,GO:0006414
YNCC0014W,GO:0006414
YNCD0005C,GO:0006414
YNCH0003C,GO:0006414
YNCI0002W,GO:0006414
YNCI0009W,GO:0006414
YNCJ0001C,GO:0006414
YNCN0004W,GO:0006414
YNCN0010C,GO:0006414
YNCO0002W,GO:0006414
YNCO0013C,GO:0006414
YNCL0003W,GO:0006364
YNCK0015C,GO:0031167
YNCF0001C,GO:0008150
YNCO0021C,GO:0006414
YNCD0027C,GO:0006414
YNCQ0014W,GO:0070125
YNCA0002W,GO:0006414
YNCF0002W,GO:0006414
YNCH0013C,GO:0006414
YNCL0001W,GO:0006414
YNCM0008C,GO:0006414
YNCN0009W,GO:0006414
YNCN0011W,GO:0006414
YNCO0011W,GO:0006414
YNCO0017W,GO:0006414
YNCM0016W,GO:0031167
YNCM0031W,GO:0031118
YNCB0002W,GO:0006414
YNCF0005C,GO:0006414
YNCG0020C,GO:0006414
YNCH0009C,GO:0006414
YNCH0010C,GO:0006414
YNCM0019W,GO:0006414
YNCP0008C,GO:0006414
YNCP0011C,GO:0006414
YNCC0009C,GO:0006414
YNCD0026W,GO:0006414
YNCD0029C,GO:0006414
YNCE0009C,GO:0006414
YNCE0022C,GO:0006414
YNCF0014C,GO:0006414
YNCG0005W,GO:0006414
YNCG0007C,GO:0006414
YNCG0041W,GO:0006414
YNCI0007C,GO:0006414
YNCJ0018W,GO:0006414
YNCK0007W,GO:0006414
YNCM0025C,GO:0006414
YNCP0010W,GO:0006414
